date,port_ret,port_ret_net,nav,value
20260203,-0.0008131540995555131,-0.0013131540995555131,1.115096178464449,11150961.78464449
20260204,0.0008525463006046396,0.0003525463006046396,1.115489301496985,11154893.014969852
20260205,-0.00018513893574629848,-0.0006851389357462984,1.114725036344121,11147250.36344121
20260206,0.00498432807447754,0.00448432807447754,1.1197238291199219,11197238.291199218
20260209,0.002574722269568708,0.002074722269568708,1.1220469450839636,11220469.450839637
20260210,-0.0010412507058491839,-0.0015412507058491839,1.120317589437857,11203175.894378569
20260211,0.003351148350052002,0.002851148350052002,1.123511781084517,11235117.81084517
20260212,-0.002168476178625767,-0.002668476178625767,1.1205137166602877,11205137.166602876
20260213,0.006795722516273894,0.0062957225162738936,1.1275681600960594,11275681.600960594
20260224,0.01401327255857594,0.013513272558575939,1.1428052959718096,11428052.959718095
20260225,0.001569891809134094,0.001069891809134094,1.1440279739974049,11440279.739974048
20260226,-0.00044145664250976323,-0.0009414566425097633,1.142950921262068,11429509.212620681
20260227,-0.008106190703325512,-0.008606190703325512,1.1331144676691451,11331144.676691452
20260302,0.0028115796506738453,0.0023115796506738453,1.1357337520144932,11357337.520144932
20260303,-0.006709184110346411,-0.007209184110346411,1.1275460382958862,11275460.382958861
20260304,0.010442922916188114,0.009942922916188113,1.1387571416391153,11387571.416391153
20260305,-0.002435858564152393,-0.002935858564152393,1.1354139117323445,11354139.117323445
20260306,-0.008063734783535304,-0.008563734783535304,1.1256905281227323,11256905.281227322
20260309,0.0073045817506917745,0.006804581750691775,1.133350381347323,11333503.813473228
20260310,0.0028790105739618377,0.0023790105739618377,1.136046633888552,11360466.33888552
20260311,0.0014939897159423677,0.0009939897159423677,1.1371758525594682,11371758.525594682
20260312,0.0018244217107087567,0.0013244217107087567,1.1386819529474916,11386819.529474916
20260313,-0.0017155637027096659,-0.002215563702709666,1.1361591305436105,11361591.305436105
20260316,0.0033188975190459823,0.0028188975190459823,1.1393618466979414,11393618.466979414
20260317,-0.0010990983856252966,-0.0015990983856252966,1.1375398950082436,11375398.950082436
20260318,-0.008540551923894624,-0.009040551923894625,1.1272559065219199,11272559.0652192
20260319,0.002475137462136512,0.001975137462136512,1.129482391892306,11294823.91892306
20260320,-0.008868084979940382,-0.009368084979940383,1.1189013048617127,11189013.048617126
